unique_id,ward_id,disease_type,date,new_cases,rainfall_mm,humidity,temperature,citizen_reports,total_beds,occupied_beds,available_beds,icu_beds
Ward_010__Cholera,Ward_010,Cholera,2023-10-16,3,0.0,53.4,28.3,1,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2023-10-23,1,5.88,67.3,25.8,2,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2023-10-30,4,0.0,64.1,26.0,1,170,75,95,17
Ward_010__Cholera,Ward_010,Cholera,2023-11-06,1,8.32,63.7,23.7,0,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2023-11-13,0,16.54,58.9,26.4,0,170,76,94,17
Ward_010__Cholera,Ward_010,Cholera,2023-11-20,1,3.86,53.8,23.9,1,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2023-11-27,3,20.56,61.1,22.0,2,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2023-12-04,4,26.52,69.0,20.7,0,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2023-12-11,4,0.0,57.9,18.7,1,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2023-12-18,2,14.82,53.5,17.3,0,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2023-12-25,4,6.27,68.6,19.4,0,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2024-01-01,2,14.73,72.3,21.1,2,170,83,87,17
Ward_010__Cholera,Ward_010,Cholera,2024-01-08,2,17.6,63.2,21.6,1,170,82,88,17
Ward_010__Cholera,Ward_010,Cholera,2024-01-15,3,11.6,66.5,21.4,0,170,82,88,17
Ward_010__Cholera,Ward_010,Cholera,2024-01-22,2,8.98,65.1,20.6,0,170,83,87,17
Ward_010__Cholera,Ward_010,Cholera,2024-01-29,2,6.0,66.4,20.3,2,170,82,88,17
Ward_010__Cholera,Ward_010,Cholera,2024-02-05,1,3.94,54.6,20.2,1,170,77,93,17
Ward_010__Cholera,Ward_010,Cholera,2024-02-12,3,23.59,61.7,23.0,2,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2024-02-19,1,24.09,55.8,19.1,0,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2024-02-26,0,14.69,59.3,21.4,0,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2024-03-04,1,16.99,67.6,25.1,1,170,77,93,17
Ward_010__Cholera,Ward_010,Cholera,2024-03-11,2,3.34,59.6,26.8,0,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2024-03-18,2,3.31,61.7,25.1,2,170,82,88,17
Ward_010__Cholera,Ward_010,Cholera,2024-03-25,2,16.13,60.2,26.6,4,170,76,94,17
Ward_010__Cholera,Ward_010,Cholera,2024-04-01,5,2.57,55.8,28.0,3,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2024-04-08,1,18.23,52.8,28.6,0,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2024-04-15,3,13.65,60.5,27.1,2,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2024-04-22,1,11.12,64.1,29.9,0,170,80,90,17
Ward_010__Cholera,Ward_010,Cholera,2024-04-29,6,0.0,57.7,27.4,1,170,83,87,17
Ward_010__Cholera,Ward_010,Cholera,2024-05-06,1,21.86,63.9,25.8,1,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2024-05-13,5,9.72,62.8,24.1,3,170,80,90,17
Ward_010__Cholera,Ward_010,Cholera,2024-05-20,0,7.48,57.9,27.4,0,170,83,87,17
Ward_010__Cholera,Ward_010,Cholera,2024-05-27,1,0.0,60.8,26.6,2,170,80,90,17
Ward_010__Cholera,Ward_010,Cholera,2024-06-03,1,106.61,85.1,29.8,1,170,90,80,17
Ward_010__Cholera,Ward_010,Cholera,2024-06-10,4,59.86,69.9,25.5,1,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2024-06-17,2,99.3,80.0,28.4,1,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2024-06-24,4,91.15,75.9,27.4,1,170,85,85,17
Ward_010__Cholera,Ward_010,Cholera,2024-07-01,10,85.48,75.2,25.4,6,170,98,72,17
Ward_010__Cholera,Ward_010,Cholera,2024-07-08,7,72.42,75.4,24.9,4,170,86,84,17
Ward_010__Cholera,Ward_010,Cholera,2024-07-15,6,85.79,74.8,28.3,4,170,90,80,17
Ward_010__Cholera,Ward_010,Cholera,2024-07-22,4,100.94,79.2,26.6,1,170,98,72,17
Ward_010__Cholera,Ward_010,Cholera,2024-07-29,6,77.91,74.7,22.5,0,170,87,83,17
Ward_010__Cholera,Ward_010,Cholera,2024-08-05,7,47.63,70.4,24.8,6,170,99,71,17
Ward_010__Cholera,Ward_010,Cholera,2024-08-12,3,99.64,79.1,26.1,1,170,90,80,17
Ward_010__Cholera,Ward_010,Cholera,2024-08-19,2,83.8,75.2,28.1,0,170,98,72,17
Ward_010__Cholera,Ward_010,Cholera,2024-08-26,5,82.87,71.7,28.3,1,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2024-09-02,3,76.49,64.7,26.9,2,170,82,88,17
Ward_010__Cholera,Ward_010,Cholera,2024-09-09,11,88.84,70.4,26.2,7,170,98,72,17
Ward_010__Cholera,Ward_010,Cholera,2024-09-16,2,63.55,78.7,27.8,2,170,90,80,17
Ward_010__Cholera,Ward_010,Cholera,2024-09-23,12,87.46,77.6,27.0,6,170,87,83,17
Ward_010__Cholera,Ward_010,Cholera,2024-09-30,0,112.58,84.6,29.0,0,170,89,81,17
Ward_010__Cholera,Ward_010,Cholera,2024-10-07,3,26.11,67.5,24.2,4,170,82,88,17
Ward_010__Cholera,Ward_010,Cholera,2024-10-14,4,2.69,54.9,25.7,0,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2024-10-21,2,16.11,61.5,25.4,0,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2024-10-28,3,13.9,64.7,24.0,0,170,83,87,17
Ward_010__Cholera,Ward_010,Cholera,2024-11-04,3,5.38,61.2,26.7,0,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2024-11-11,1,25.55,68.9,25.4,0,170,76,94,17
Ward_010__Cholera,Ward_010,Cholera,2024-11-18,6,0.0,55.2,27.0,6,170,77,93,17
Ward_010__Cholera,Ward_010,Cholera,2024-11-25,3,23.12,60.1,30.9,1,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2024-12-02,1,14.64,52.0,21.7,1,170,80,90,17
Ward_010__Cholera,Ward_010,Cholera,2024-12-09,0,14.73,62.9,21.8,0,170,77,93,17
Ward_010__Cholera,Ward_010,Cholera,2024-12-16,1,7.75,57.8,25.2,1,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2024-12-23,5,18.49,60.0,24.7,6,170,83,87,17
Ward_010__Cholera,Ward_010,Cholera,2024-12-30,3,0.14,61.8,22.4,1,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2025-01-06,1,5.49,62.9,20.9,1,170,77,93,17
Ward_010__Cholera,Ward_010,Cholera,2025-01-13,0,8.67,59.0,21.4,0,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2025-01-20,0,19.95,64.2,18.5,0,170,77,93,17
Ward_010__Cholera,Ward_010,Cholera,2025-01-27,0,13.73,55.8,22.4,0,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2025-02-03,3,14.02,63.6,22.1,1,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2025-02-10,2,4.25,67.8,25.2,0,170,80,90,17
Ward_010__Cholera,Ward_010,Cholera,2025-02-17,2,0.59,66.0,23.5,0,170,86,84,17
Ward_010__Cholera,Ward_010,Cholera,2025-02-24,4,7.87,64.0,22.0,1,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2025-03-03,3,1.96,61.7,28.8,3,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2025-03-10,1,2.97,73.2,24.4,0,170,77,93,17
Ward_010__Cholera,Ward_010,Cholera,2025-03-17,2,17.5,69.9,27.3,2,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2025-03-24,3,17.9,60.2,26.8,3,170,76,94,17
Ward_010__Cholera,Ward_010,Cholera,2025-03-31,1,17.42,61.9,25.4,0,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2025-04-07,2,9.13,57.6,22.8,1,170,74,96,17
Ward_010__Cholera,Ward_010,Cholera,2025-04-14,5,14.78,55.1,26.5,2,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2025-04-21,3,0.0,66.4,28.0,2,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2025-04-28,0,3.5,55.6,24.6,0,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2025-05-05,3,14.29,63.4,30.4,2,170,78,92,17
Ward_010__Cholera,Ward_010,Cholera,2025-05-12,2,8.25,68.7,24.7,0,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2025-05-19,3,0.0,67.2,30.5,1,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2025-05-26,2,4.82,67.9,25.8,0,170,75,95,17
Ward_010__Cholera,Ward_010,Cholera,2025-06-02,0,115.49,76.2,25.0,0,170,84,86,17
Ward_010__Cholera,Ward_010,Cholera,2025-06-09,7,104.56,73.4,30.0,3,170,98,72,17
Ward_010__Cholera,Ward_010,Cholera,2025-06-16,8,44.61,67.6,26.0,3,170,100,70,17
Ward_010__Cholera,Ward_010,Cholera,2025-06-23,5,77.67,76.6,23.9,1,170,103,67,17
Ward_010__Cholera,Ward_010,Cholera,2025-06-30,1,91.0,79.4,24.4,0,170,103,67,17
Ward_010__Cholera,Ward_010,Cholera,2025-07-07,3,83.23,73.7,26.1,0,170,89,81,17
Ward_010__Cholera,Ward_010,Cholera,2025-07-14,13,66.29,73.2,24.5,5,170,92,78,17
Ward_010__Cholera,Ward_010,Cholera,2025-07-21,2,100.33,77.4,26.4,0,170,92,78,17
Ward_010__Cholera,Ward_010,Cholera,2025-07-28,2,40.78,64.4,27.6,1,170,92,78,17
Ward_010__Cholera,Ward_010,Cholera,2025-08-04,1,99.29,78.5,23.0,0,170,81,89,17
Ward_010__Cholera,Ward_010,Cholera,2025-08-11,35,84.32,80.4,26.4,12,170,115,55,17
Ward_010__Cholera,Ward_010,Cholera,2025-08-18,6,58.4,78.6,24.8,3,170,89,81,17
Ward_010__Cholera,Ward_010,Cholera,2025-08-25,6,58.22,63.1,25.4,3,170,93,77,17
Ward_010__Cholera,Ward_010,Cholera,2025-09-01,2,77.65,74.7,29.5,1,170,102,68,17
Ward_010__Cholera,Ward_010,Cholera,2025-09-08,4,72.75,69.6,28.7,1,170,93,77,17
Ward_010__Cholera,Ward_010,Cholera,2025-09-15,7,55.48,69.0,22.1,4,170,88,82,17
Ward_010__Cholera,Ward_010,Cholera,2025-09-22,5,127.54,80.8,25.4,2,170,90,80,17
Ward_010__Cholera,Ward_010,Cholera,2025-09-29,14,105.61,83.0,26.5,10,170,97,73,17
Ward_010__Cholera,Ward_010,Cholera,2025-10-06,7,4.52,62.8,26.4,3,170,83,87,17
Ward_010__Cholera,Ward_010,Cholera,2025-10-13,2,15.84,64.2,25.7,0,170,75,95,17
Ward_010__Cholera,Ward_010,Cholera,2025-10-20,2,2.75,60.0,24.5,0,170,79,91,17
Ward_010__Cholera,Ward_010,Cholera,2025-10-27,0,23.89,69.7,23.1,0,170,81,89,17
Ward_011__Dengue,Ward_011,Dengue,2023-01-02,7,24.91,60.6,19.7,1,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2023-01-09,5,15.15,68.6,24.7,0,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2023-01-16,4,29.04,60.8,19.1,4,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2023-01-23,6,10.35,58.7,22.7,3,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2023-01-30,2,3.48,64.5,20.8,0,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2023-02-06,1,5.4,62.1,22.1,0,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2023-02-13,3,15.68,60.9,21.7,2,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2023-02-20,6,16.34,66.1,18.0,2,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2023-02-27,5,0.0,56.8,20.9,10,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2023-03-06,4,13.23,69.1,22.9,1,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2023-03-13,5,34.22,67.1,25.9,4,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2023-03-20,3,4.13,63.6,32.1,1,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2023-03-27,4,0.0,60.9,24.3,4,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2023-04-03,6,23.14,57.1,26.2,3,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2023-04-10,3,16.39,66.9,27.4,1,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2023-04-17,4,16.91,58.3,24.2,2,254,106,148,25
Ward_011__Dengue,Ward_011,Dengue,2023-04-24,9,14.01,69.6,23.4,2,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2023-05-01,3,11.37,60.7,24.0,0,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2023-05-08,2,7.79,55.7,27.2,2,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2023-05-15,4,17.06,60.9,26.5,2,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2023-05-22,3,9.57,63.8,23.6,2,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2023-05-29,2,7.97,59.1,28.8,2,254,106,148,25
Ward_011__Dengue,Ward_011,Dengue,2023-06-05,6,78.65,82.5,28.2,4,254,119,135,25
Ward_011__Dengue,Ward_011,Dengue,2023-06-12,13,77.75,73.1,27.9,3,254,131,123,25
Ward_011__Dengue,Ward_011,Dengue,2023-06-19,7,110.06,77.6,26.4,8,254,113,141,25
Ward_011__Dengue,Ward_011,Dengue,2023-06-26,9,72.1,79.9,26.4,4,254,113,141,25
Ward_011__Dengue,Ward_011,Dengue,2023-07-03,10,28.57,63.3,27.1,8,254,120,134,25
Ward_011__Dengue,Ward_011,Dengue,2023-07-10,4,56.52,75.7,25.9,2,254,112,142,25
Ward_011__Dengue,Ward_011,Dengue,2023-07-17,4,133.42,83.3,28.0,3,254,129,125,25
Ward_011__Dengue,Ward_011,Dengue,2023-07-24,11,48.15,71.2,24.3,3,254,140,114,25
Ward_011__Dengue,Ward_011,Dengue,2023-07-31,19,68.34,74.1,27.4,6,254,125,129,25
Ward_011__Dengue,Ward_011,Dengue,2023-08-07,9,101.72,76.5,26.4,4,254,116,138,25
Ward_011__Dengue,Ward_011,Dengue,2023-08-14,14,89.01,84.0,25.5,4,254,118,136,25
Ward_011__Dengue,Ward_011,Dengue,2023-08-21,9,92.54,71.9,27.4,4,254,119,135,25
Ward_011__Dengue,Ward_011,Dengue,2023-08-28,6,59.93,74.2,28.6,0,254,136,118,25
Ward_011__Dengue,Ward_011,Dengue,2023-09-04,11,66.82,76.7,24.9,6,254,119,135,25
Ward_011__Dengue,Ward_011,Dengue,2023-09-11,9,126.79,77.3,28.4,5,254,125,129,25
Ward_011__Dengue,Ward_011,Dengue,2023-09-18,18,74.09,79.5,24.5,9,254,119,135,25
Ward_011__Dengue,Ward_011,Dengue,2023-09-25,11,72.17,72.6,20.0,5,254,122,132,25
Ward_011__Dengue,Ward_011,Dengue,2023-10-02,10,7.47,60.0,26.9,2,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2023-10-09,4,9.8,62.2,26.5,0,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2023-10-16,1,10.45,63.8,26.1,1,254,106,148,25
Ward_011__Dengue,Ward_011,Dengue,2023-10-23,4,22.44,65.7,28.5,2,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2023-10-30,4,24.26,64.8,24.6,3,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2023-11-06,7,0.0,55.6,23.4,1,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2023-11-13,2,8.3,61.3,27.2,2,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2023-11-20,8,12.42,68.2,23.4,5,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2023-11-27,4,20.35,69.9,20.8,0,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2023-12-04,3,7.98,62.0,24.3,4,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2023-12-11,2,0.0,59.1,22.0,1,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2023-12-18,5,13.89,65.5,22.6,3,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2023-12-25,2,18.78,51.6,19.3,1,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2024-01-01,8,9.01,64.8,20.9,6,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-01-08,3,10.49,58.5,19.8,3,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2024-01-15,3,12.97,65.1,24.0,0,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-01-22,7,3.44,56.5,18.1,5,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2024-01-29,6,0.0,54.2,24.4,4,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2024-02-05,5,8.98,57.0,17.7,2,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2024-02-12,0,14.46,66.1,18.6,0,254,106,148,25
Ward_011__Dengue,Ward_011,Dengue,2024-02-19,4,10.4,61.4,20.2,1,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2024-02-26,3,0.0,54.9,21.0,3,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-03-04,9,5.02,59.0,22.1,2,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-03-11,2,0.0,64.4,26.5,2,254,106,148,25
Ward_011__Dengue,Ward_011,Dengue,2024-03-18,4,5.15,57.8,24.1,2,254,106,148,25
Ward_011__Dengue,Ward_011,Dengue,2024-03-25,4,0.0,51.8,27.4,0,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-04-01,3,2.16,64.8,28.5,1,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2024-04-08,2,21.85,59.4,24.7,0,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-04-15,4,0.0,66.2,25.5,0,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2024-04-22,4,5.69,65.2,25.7,3,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2024-04-29,3,8.55,59.3,24.8,2,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2024-05-06,8,0.0,62.3,31.9,1,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-05-13,4,10.67,56.8,24.5,2,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-05-20,6,2.86,56.9,24.3,2,254,112,142,25
Ward_011__Dengue,Ward_011,Dengue,2024-05-27,6,15.47,67.8,26.6,5,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2024-06-03,5,106.22,84.7,23.6,1,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2024-06-10,6,113.47,84.1,25.6,3,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-06-17,20,128.57,74.4,25.5,7,254,120,134,25
Ward_011__Dengue,Ward_011,Dengue,2024-06-24,8,109.33,83.0,27.6,3,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2024-07-01,9,76.0,76.7,24.7,5,254,126,128,25
Ward_011__Dengue,Ward_011,Dengue,2024-07-08,5,48.23,70.6,26.3,2,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2024-07-15,3,50.97,83.4,29.7,0,254,117,137,25
Ward_011__Dengue,Ward_011,Dengue,2024-07-22,4,75.18,72.1,24.5,2,254,123,131,25
Ward_011__Dengue,Ward_011,Dengue,2024-07-29,8,85.87,70.1,27.2,5,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2024-08-05,27,85.88,76.9,28.7,10,254,137,117,25
Ward_011__Dengue,Ward_011,Dengue,2024-08-12,8,82.58,81.2,24.6,3,254,129,125,25
Ward_011__Dengue,Ward_011,Dengue,2024-08-19,21,104.69,81.4,25.6,14,254,125,129,25
Ward_011__Dengue,Ward_011,Dengue,2024-08-26,7,42.68,62.3,26.7,1,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2024-09-02,15,61.11,68.3,24.4,5,254,121,133,25
Ward_011__Dengue,Ward_011,Dengue,2024-09-09,10,99.92,83.9,25.7,9,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2024-09-16,5,41.51,72.9,25.9,3,254,112,142,25
Ward_011__Dengue,Ward_011,Dengue,2024-09-23,5,128.0,78.9,22.8,3,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2024-09-30,7,61.64,75.6,25.9,2,254,126,128,25
Ward_011__Dengue,Ward_011,Dengue,2024-10-07,6,14.01,60.0,20.4,4,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2024-10-14,3,8.82,62.6,26.0,0,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2024-10-21,5,2.51,54.6,26.5,5,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-10-28,3,0.0,57.6,24.4,2,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-11-04,3,3.33,56.9,24.1,0,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2024-11-11,1,6.2,61.8,29.4,1,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2024-11-18,2,0.19,63.7,24.6,1,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2024-11-25,6,16.24,67.7,22.7,2,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2024-12-02,5,8.2,55.7,23.7,2,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2024-12-09,6,7.67,64.8,19.6,3,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2024-12-16,3,0.0,58.4,19.2,4,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2024-12-23,7,4.74,58.7,20.5,5,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2024-12-30,6,0.0,61.0,20.7,7,254,113,141,25
Ward_011__Dengue,Ward_011,Dengue,2025-01-06,4,17.03,62.7,22.2,2,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2025-01-13,2,4.09,58.5,24.1,2,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2025-01-20,4,22.83,66.5,20.2,1,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2025-01-27,4,26.12,66.3,19.8,3,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2025-02-03,4,0.5,61.1,21.1,1,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2025-02-10,5,19.57,70.5,17.1,0,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2025-02-17,9,0.0,61.0,19.0,7,254,112,142,25
Ward_011__Dengue,Ward_011,Dengue,2025-02-24,5,3.16,59.9,18.8,3,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2025-03-03,6,16.82,59.8,25.8,4,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2025-03-10,4,26.17,57.3,25.3,1,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2025-03-17,7,2.45,57.8,29.5,5,254,109,145,25
Ward_011__Dengue,Ward_011,Dengue,2025-03-24,4,14.41,68.2,26.4,1,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2025-03-31,5,0.9,59.2,24.7,1,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2025-04-07,3,9.75,63.8,25.1,1,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2025-04-14,1,8.32,66.8,25.8,1,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2025-04-21,5,33.22,69.5,24.3,5,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2025-04-28,5,0.91,57.9,28.7,2,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2025-05-05,1,16.55,67.2,24.9,0,254,105,149,25
Ward_011__Dengue,Ward_011,Dengue,2025-05-12,1,23.39,64.1,28.6,1,254,103,151,25
Ward_011__Dengue,Ward_011,Dengue,2025-05-19,2,4.83,57.6,22.9,2,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2025-05-26,3,7.0,58.8,22.2,1,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2025-06-02,17,89.51,73.0,25.9,7,254,129,125,25
Ward_011__Dengue,Ward_011,Dengue,2025-06-09,15,100.99,86.0,25.2,5,254,135,119,25
Ward_011__Dengue,Ward_011,Dengue,2025-06-16,6,68.67,77.6,27.1,2,254,119,135,25
Ward_011__Dengue,Ward_011,Dengue,2025-06-23,11,104.51,72.4,29.4,6,254,124,130,25
Ward_011__Dengue,Ward_011,Dengue,2025-06-30,8,52.57,65.9,27.2,6,254,118,136,25
Ward_011__Dengue,Ward_011,Dengue,2025-07-07,10,115.82,90.1,24.6,7,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2025-07-14,10,51.45,66.8,29.3,4,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2025-07-21,4,60.72,74.9,29.1,3,254,107,147,25
Ward_011__Dengue,Ward_011,Dengue,2025-07-28,13,114.59,80.1,24.8,7,254,117,137,25
Ward_011__Dengue,Ward_011,Dengue,2025-08-04,5,123.56,86.1,26.3,3,254,113,141,25
Ward_011__Dengue,Ward_011,Dengue,2025-08-11,13,84.49,80.0,23.3,5,254,120,134,25
Ward_011__Dengue,Ward_011,Dengue,2025-08-18,3,82.74,75.1,28.2,4,254,124,130,25
Ward_011__Dengue,Ward_011,Dengue,2025-08-25,15,49.26,73.3,22.1,7,254,122,132,25
Ward_011__Dengue,Ward_011,Dengue,2025-09-01,7,103.3,74.7,25.1,2,254,114,140,25
Ward_011__Dengue,Ward_011,Dengue,2025-09-08,10,63.75,75.7,26.9,4,254,119,135,25
Ward_011__Dengue,Ward_011,Dengue,2025-09-15,6,62.71,74.5,27.8,5,254,110,144,25
Ward_011__Dengue,Ward_011,Dengue,2025-09-22,26,91.61,76.6,25.0,14,254,123,131,25
Ward_011__Dengue,Ward_011,Dengue,2025-09-29,13,82.52,76.4,24.7,6,254,118,136,25
Ward_011__Dengue,Ward_011,Dengue,2025-10-06,4,18.91,65.6,26.3,2,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2025-10-13,4,2.32,60.0,23.4,0,254,111,143,25
Ward_011__Dengue,Ward_011,Dengue,2025-10-20,5,21.81,60.1,28.2,1,254,108,146,25
Ward_011__Dengue,Ward_011,Dengue,2025-10-27,2,5.74,59.9,26.4,1,254,106,148,25
Ward_011__Malaria,Ward_011,Malaria,2023-01-02,5,9.83,71.2,22.5,4,254,111,143,25
Ward_011__Malaria,Ward_011,Malaria,2023-01-09,1,2.79,55.9,20.1,1,254,107,147,25
Ward_011__Malaria,Ward_011,Malaria,2023-01-16,5,5.93,51.1,21.3,2,254,111,143,25
Ward_011__Malaria,Ward_011,Malaria,2023-01-23,2,9.94,56.9,18.2,2,254,109,145,25
Ward_011__Malaria,Ward_011,Malaria,2023-01-30,3,17.13,62.0,22.3,1,254,111,143,25
Ward_011__Malaria,Ward_011,Malaria,2023-02-06,3,0.53,64.0,21.2,2,254,105,149,25
Ward_011__Malaria,Ward_011,Malaria,2023-02-13,3,14.31,54.2,22.2,0,254,108,146,25
